Season;Round;HomeTeam;AwayTeam;LocalWin;PositionHome;GamesPlayedHome;WinsHome;DrawsHome;LossesHome;GoalsFavourHome;GoalsAgainstHome;GoalDifferenceHome;PointsHome;LeagueWeightHome;HistoricalPointsHome;HistoricalPositionHome;PositionAway;GamesPlayedAway;WinsAway;DrawsAway;LossesAway;GoalsFavourAway;GoalsAgainstAway;GoalDifferenceAway;PointsAway;LeagueWeightAway;HistoricalPointsAway;HistoricalPositionAway;Year;count_sixteenHome;count_quarterHome;count_semisHome;count_finalHome;count_championsHome;count_sixteenAway;count_quarterAway;count_semisAway;count_finalAway;count_championsAway;PositionChampionsHome;GamesPlayedChampionsHome;WinsChampionsHome;DrawsChampionsHome;LossesChampionsHome;GoalsFavourChampionsHome;GoalsAgainstChampionsHome;GoalDifferenceChampionsHome;PointsChampionsHome;PositionChampionsAway;GamesPlayedChampionsAway;WinsChampionsAway;DrawsChampionsAway;LossesChampionsAway;GoalsFavourChampionsAway;GoalsAgainstChampionsAway;GoalDifferenceChampionsAway;PointsChampionsAway
2015-2016;semis;Atlético Madrid;Bayern Munich;1;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.367380135333548;2.1718549480415197;2.244918662403709;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;-0.3306736274989625;2.4456749222582235;1.0;2015;2.0;2.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647
2015-2016;semis;Bayern Munich;Atlético Madrid;1;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;-0.3306736274989625;2.4456749222582235;1.0;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.367380135333548;2.1718549480415197;2.244918662403709;2015;2.0;2.0;2.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106
2015-2016;semis;Bayern Munich;Atlético Madrid;1;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;-0.3306736274989625;2.4456749222582235;1.0;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.367380135333548;2.1718549480415197;2.244918662403709;2015;2.0;2.0;2.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106
2015-2016;semis;Bayern Munich;Atlético Madrid;1;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;-0.3306736274989625;2.4456749222582235;1.0;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.367380135333548;2.1718549480415197;2.244918662403709;2015;2.0;2.0;2.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106
2015-2016;semis;Manchester City;Real Madrid;-1;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;2015;2.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788
2015-2016;semis;Manchester City;Real Madrid;-1;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;2015;2.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788
2015-2016;semis;Real Madrid;Manchester City;1;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;2015;2.0;2.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158
2015-2016;semis;Real Madrid;Manchester City;1;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;2015;2.0;2.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158
2015-2016;quarter;Barcelona;Atlético Madrid;1;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;1.367380135333548;2.4041372452213943;1.3775406687981455;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.367380135333548;2.1718549480415197;2.244918662403709;2015;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106
2015-2016;quarter;Barcelona;Atlético Madrid;1;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;1.367380135333548;2.4041372452213943;1.3775406687981455;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.367380135333548;2.1718549480415197;2.244918662403709;2015;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106
2015-2016;quarter;Barcelona;Atlético Madrid;1;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;1.367380135333548;2.4041372452213943;1.3775406687981455;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.367380135333548;2.1718549480415197;2.244918662403709;2015;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106
2015-2016;quarter;Atlético Madrid;Barcelona;1;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.367380135333548;2.1718549480415197;2.244918662403709;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;1.367380135333548;2.4041372452213943;1.3775406687981455;2015;2.0;2.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633
2015-2016;quarter;Atlético Madrid;Barcelona;1;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.367380135333548;2.1718549480415197;2.244918662403709;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;1.367380135333548;2.4041372452213943;1.3775406687981455;2015;2.0;2.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0;3.0;38.0;0.7368421052631579;0.10526315789473684;0.15789473684210525;1.6578947368421053;0.47368421052631576;1.1842105263157894;2.3157894736842106;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633
2015-2016;quarter;Wolfsburg;Real Madrid;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;2015;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788
2015-2016;quarter;Wolfsburg;Real Madrid;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;2015;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788
2015-2016;quarter;Real Madrid;Wolfsburg;1;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-2016;quarter;Bayern Munich;Benfica;1;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;-0.3306736274989625;2.4456749222582235;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-2016;quarter;Bayern Munich;Benfica;1;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;-0.3306736274989625;2.4456749222582235;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-2016;quarter;Benfica;Bayern Munich;-1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;-0.3306736274989625;2.4456749222582235;1.0;2015;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647
2015-2016;quarter;Benfica;Bayern Munich;-1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647;-0.3306736274989625;2.4456749222582235;1.0;2015;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;34.0;0.8235294117647058;0.11764705882352941;0.058823529411764705;2.3529411764705883;0.5;1.8529411764705883;2.588235294117647
2015-2016;quarter;Paris Saint Germain;Manchester City;-1;1.0;38.0;0.7894736842105263;0.15789473684210525;0.05263157894736842;2.6842105263157894;0.5;2.1842105263157894;2.526315789473684;-1.1350148835775202;2.243822210862865;1.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;2015;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;38.0;0.7894736842105263;0.15789473684210525;0.05263157894736842;2.6842105263157894;0.5;2.1842105263157894;2.526315789473684;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158
2015-2016;quarter;Paris Saint Germain;Manchester City;-1;1.0;38.0;0.7894736842105263;0.15789473684210525;0.05263157894736842;2.6842105263157894;0.5;2.1842105263157894;2.526315789473684;-1.1350148835775202;2.243822210862865;1.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;2015;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;38.0;0.7894736842105263;0.15789473684210525;0.05263157894736842;2.6842105263157894;0.5;2.1842105263157894;2.526315789473684;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158
2015-2016;quarter;Manchester City;Paris Saint Germain;1;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;1.0;38.0;0.7894736842105263;0.15789473684210525;0.05263157894736842;2.6842105263157894;0.5;2.1842105263157894;2.526315789473684;-1.1350148835775202;2.243822210862865;1.0;2015;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;1.0;38.0;0.7894736842105263;0.15789473684210525;0.05263157894736842;2.6842105263157894;0.5;2.1842105263157894;2.526315789473684
2015-2016;quarter;Manchester City;Paris Saint Germain;1;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;1.0;38.0;0.7894736842105263;0.15789473684210525;0.05263157894736842;2.6842105263157894;0.5;2.1842105263157894;2.526315789473684;-1.1350148835775202;2.243822210862865;1.0;2015;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;1.0;38.0;0.7894736842105263;0.15789473684210525;0.05263157894736842;2.6842105263157894;0.5;2.1842105263157894;2.526315789473684
2015-2016;sixteen;Arsenal;Barcelona;0;2.0;38.0;0.5263157894736842;0.2894736842105263;0.18421052631578946;1.7105263157894737;0.9473684210526315;0.7631578947368421;1.868421052631579;0.6524101299303857;2.0134253335576995;3.3775406687981455;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;1.367380135333548;2.4041372452213943;1.3775406687981455;2015;2.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0;2.0;38.0;0.5263157894736842;0.2894736842105263;0.18421052631578946;1.7105263157894737;0.9473684210526315;0.7631578947368421;1.868421052631579;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633
2015-2016;sixteen;Arsenal;Barcelona;0;2.0;38.0;0.5263157894736842;0.2894736842105263;0.18421052631578946;1.7105263157894737;0.9473684210526315;0.7631578947368421;1.868421052631579;0.6524101299303857;2.0134253335576995;3.3775406687981455;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;1.367380135333548;2.4041372452213943;1.3775406687981455;2015;2.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0;2.0;38.0;0.5263157894736842;0.2894736842105263;0.18421052631578946;1.7105263157894737;0.9473684210526315;0.7631578947368421;1.868421052631579;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633
2015-2016;sixteen;Barcelona;Arsenal;1;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;1.367380135333548;2.4041372452213943;1.3775406687981455;2.0;38.0;0.5263157894736842;0.2894736842105263;0.18421052631578946;1.7105263157894737;0.9473684210526315;0.7631578947368421;1.868421052631579;0.6524101299303857;2.0134253335576995;3.3775406687981455;2015;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.7631578947368421;0.10526315789473684;0.13157894736842105;2.9473684210526314;0.7631578947368421;2.1842105263157894;2.3947368421052633;2.0;38.0;0.5263157894736842;0.2894736842105263;0.18421052631578946;1.7105263157894737;0.9473684210526315;0.7631578947368421;1.868421052631579
2015-2016;sixteen;Gent;Wolfsburg;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-2016;sixteen;Wolfsburg;Gent;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-2016;sixteen;Benfica;Zenit;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-2016;sixteen;Zenit;Benfica;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-2016;sixteen;Zenit;Benfica;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-2016;sixteen;Dynamo Kyiv;Manchester City;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;2015;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158
2015-2016;sixteen;Dynamo Kyiv;Manchester City;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;2015;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158
2015-2016;sixteen;Manchester City;Dynamo Kyiv;-1;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.6524101299303857;2.1484943337259743;1.6224593312018545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2015;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;38.0;0.5;0.23684210526315788;0.2631578947368421;1.868421052631579;1.0789473684210527;0.7894736842105263;1.736842105263158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015-2016;sixteen;Roma;Real Madrid;0;3.0;38.0;0.6052631578947368;0.2894736842105263;0.10526315789473684;2.1842105263157894;1.0789473684210527;1.105263157894737;2.1052631578947367;-0.5541017541874508;1.9911344745255837;2.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;2015;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;3.0;38.0;0.6052631578947368;0.2894736842105263;0.10526315789473684;2.1842105263157894;1.0789473684210527;1.105263157894737;2.1052631578947367;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788
2015-2016;sixteen;Roma;Real Madrid;0;3.0;38.0;0.6052631578947368;0.2894736842105263;0.10526315789473684;2.1842105263157894;1.0789473684210527;1.105263157894737;2.1052631578947367;-0.5541017541874508;1.9911344745255837;2.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;2015;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;3.0;38.0;0.6052631578947368;0.2894736842105263;0.10526315789473684;2.1842105263157894;1.0789473684210527;1.105263157894737;2.1052631578947367;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788
2015-2016;sixteen;Real Madrid;Roma;1;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;1.367380135333548;2.3713762277897175;2.3775406687981455;3.0;38.0;0.6052631578947368;0.2894736842105263;0.10526315789473684;2.1842105263157894;1.0789473684210527;1.105263157894737;2.1052631578947367;-0.5541017541874508;1.9911344745255837;2.0;2015;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;38.0;0.7368421052631579;0.15789473684210525;0.10526315789473684;2.8947368421052633;0.8947368421052632;2.0;2.3684210526315788;3.0;38.0;0.6052631578947368;0.2894736842105263;0.10526315789473684;2.1842105263157894;1.0789473684210527;1.105263157894737;2.1052631578947367
